,block_number,date_yyyymmdd,hash,in_leg_frm,in_leg_to,in_leg_value,in_leg_asset,in_leg_asset_amt
7,18589062,20231118,0x4e05b0b1f9191a2574371b5522682d51155e5e03179c623d9606586c3f7b298a,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.4060220312611538
8,18589164,20231118,0x9ddb268f3a6349d7f58c3dbea04d9db56503b7b81bc1d47e893e9edf290f4c78,0xe4000004000bd8006e00720000d27d1fa000d43e,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.3108739615525793
9,18589166,20231118,0x89f5e4ef794f703b685d32151d7e3a038e5a3111df2c6f5235bb99fdf5e66ce1,0xd826800315fbea6e39234e06492b06b13eb5e488,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0303765226069221
10,18589191,20231118,0x16801deef6ab90b51e3d4da64d3112d0057e558ae4aeec400a5bdfc3a468613d,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.7909729334401838
11,18589225,20231118,0x90a89393aeb0c0908d2053b9d413919fe115617c6b8a67a81ce33e72995712a2,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.019999999999999997
12,18589498,20231118,0x2ae9856236b1081dbd1468785c45c107dfcf632619d8bebcc65baa5b01e2a4dd,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
13,18589510,20231118,0x41cd80c0013398886a8febbf112844c1f9eacd5de4b6bb9e28bf4b7b348ce25b,0x349f02c1a4fe499a33b68bbaac5e3a718f706966,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,27,stETH,26.870530252643864
14,18589526,20231118,0x8667b69b3e62d6812e28bd54c4629faca85b90fd217a8f1d47ed3c7e5ce973bc,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.284393739266495
15,18589645,20231118,0x6fbb980011e3c7e339484f872bc8a84dc0cf11f9ac01dbb4323832ad02d8076b,0xade1e3b40b58e51df923cfbffcfb3502a5b07d1a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.981354521158464
16,18589810,20231118,0x4dd622d27cb0e1d5f6edc6c0b91ed185373c3ca5ba138e27c1cc5f3e47e39d27,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.97
17,18590081,20231118,0xe56426e6f8909d4c8094bfc223670826598c5476b101bb14664fb058a8beff41,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.7506069055582505
18,18590118,20231118,0xb110755b5379861630079bc50ff4c013de5815002df6cd777383283574f63f5c,0x046ac119459f3b8f03144e890e112a481ed927d0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
19,18590282,20231118,0xdf47473b78db0ea2ad531337b409783cc355e52ad402591ffbe3f33e59d7421e,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.19580091094349975
20,18590498,20231118,0x69233146d93c71cc1a00cf820da75e1b0d3259a2265b494caca299ef441e3889,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,7,stETH,6.880940210831364
21,18590527,20231118,0xf9c4be2d9c8c1630127fbd757cf06d6918402bf7e87c40bef09637d7cf310c74,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.4
22,18590585,20231118,0x2d065f56cc74a88d910e01f900ed6f4aca5495f524366c4edf60ee358a6081c8,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,6,stETH,6.0
23,18590605,20231118,0x817827e12c2fd7f99acde05eb96526f5a621f0b721255207b0e54e657816269b,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.148
24,18590678,20231118,0x5607c783ec96fcb3d914f398f9d0ae60cf9190f75f6c5e116df6b186e24d14a8,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.8
25,18590724,20231118,0x17412666a112d3f89cb57f22e94cdf4993d18a2db58152c9a28e4fd70ab914f7,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.2795814871825493
26,18590729,20231118,0x51d860957b0d017b67a508e58185fd215e60549e850c44760ca85e4e9b13f8fe,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.181267910194838
27,18590991,20231118,0x32840289be296581bb6a1ac25b7b9f2055a72ebc34537a514ba85034452c7fea,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,14,stETH,13.504365107241414
28,18591409,20231118,0x002db64d08039126917a225ed6e33021bd10ec6f0b9866474896db33e45ec1e2,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,101,stETH,101.0
29,18591789,20231118,0x30f79ffe7935555bd2f799d75a9af74aa8428229028f62894e1d1da1ba162a2f,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,51,stETH,50.77462505582774
30,18592067,20231118,0x1a99872bf639671165c7cdb5dfea7f81a6197d27bc44aa46c45743129ac08885,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.0
31,18592080,20231118,0x7f0d17fe56cc774fb2c9a3f8f581745a70b017cd5b428ba7a561b8dddcf5a3a9,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.5734681714873101
32,18592301,20231118,0xed7b551b0bc683cbfb2c24ca7a382f9862c340c3b8aeca86b861a970b9eff9b2,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,15,stETH,15.0
33,18592312,20231118,0x0638c88acbc9d1e90bbfdc32249331ccdf7c1cca7cabbf59ba2f024c355b3e67,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,8,stETH,7.5
34,18592362,20231118,0xaf5af13ff01e57dc707fbb915812b3c1bfffb5b6f638701b194492bf61fa91d7,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,30,stETH,30.136422118328078
35,18592410,20231118,0xf9063ec06b9d6a70d2a5e899bd915da8d139b2926a9b5bba64b9520050fe6154,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.5701462239033588
36,18592448,20231118,0x909133232fdbb6a8173a690119080433d2e7f364e34550e004d48c0f90223c3d,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,20,stETH,19.98667918423624
37,18592487,20231118,0xdb6d7efb3a57f0b48ba5755c3801fe30f625f4796974cb68b29f1d02363fa794,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
38,18592574,20231118,0x6b249c4758e6e63ec83f7f8a88cfc0da764462c9c4c8a9663ff9c74dd6e92565,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.5
39,18592577,20231118,0x325dd76c744fa9862e6a693241e02161854bd645c8b9af42351dd9f78b7e412a,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,78,stETH,77.5
40,18592607,20231118,0x67c1442b932a26a405d006bfc063c687572cce7437e9704c358a0761fe33c780,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,66,stETH,66.0
41,18592652,20231118,0xd3e04f40267d4fab653b2624a9e05608ceaa3a4d877b4d7597962cced1e2d96e,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,150,stETH,150.0
42,18592691,20231118,0x9a00b391f37c261e44a314f02308deb99b5061cf09ca0431b838cfa13a4254eb,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,25,stETH,24.787705041426467
43,18592980,20231118,0x6056f6594d02c16e391635f1fb611153a07915d1469d673f7639397a34bc891a,0xe6d43c7209a6526a290fe43ec9b4e93e14cb3def,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,84,stETH,83.73103245792188
44,18593579,20231118,0x9c804a3f87c6bd744d6f20349ab79aaf5435e5bc3c4e45308be760ff92e9ee3d,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.476
45,18593904,20231118,0x2faabbd118e64de693b69a063a5b0560ce67fd9e8489f5f80d05ffa7afb6a057,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,110,stETH,110.3897775
46,18594145,20231118,0x86ca1c220b331d235ce16297ba6f8b9d71d042e8c741dd49f33af656e46de915,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,14,stETH,14.277263888351014
47,18594675,20231118,0x65c2364318503951c63bb353275c3d9a3e4501000b6c2c356c753f1770492b74,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,9.990963236749222
48,18594780,20231118,0xa71b75534bf7b5fed70c02adde29eea7850e18b44c2fcff38145ccf239aababf,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.21920067289142
49,18595012,20231118,0x7136affbe215f30ba8047fd8fd043734f4741dcafa0923d4ac791814a7e78177,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,60,stETH,60.0
0,18595565,20231119,0xeac209305a1b55b23be444795240181404bc2b060bd61a4a1724eeb4145641c0,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.05687742710255929
1,18595596,20231119,0xa99647870fbf9330cff1eed41482a674b750996c7f9e662a41107ea15e879752,0xa9c0cded336699547aac4f9de5a11ada979bc59a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.260106131317739
2,18595854,20231119,0x724add845d051e45efaa0c81a2adbfb8fd551b5b8e774da87f25f39f2ce5b455,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.45625
3,18595947,20231119,0x98e6fa7246ef723c33ba282d90865c525854be9bdb71fb0017ff1365c6933691,0xa9c0cded336699547aac4f9de5a11ada979bc59a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.6551608982633136
4,18596060,20231119,0x0e04ea85bdcc5117e532293005960e7c91a0e9dea6737170c42d2115f015069a,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,300,stETH,300.0
5,18596419,20231119,0x39b64f48aa20a576e326310f1fde7a779545f4071ee853d5716c9fbdba65f120,0x7272a27b487ab8b1b7261f0315485f0d24dc8e1b,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,21,stETH,21.32843824080486
6,18596449,20231119,0x5f8afac344476466aa03f91b09348d1dd0f7f359fee7af8b7af644bb578c806b,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,7,stETH,7.0
7,18596471,20231119,0xbc39ac294949100ff26efbd5d66bf6a41aa9e13b8c8d4e03f86633e65b5b3664,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.7306
8,18596637,20231119,0x813273e3aa9e9f9533214521cc9f4e856d734fe08da26d17cd37042f30674f04,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,9,stETH,9.130443850989423
9,18596953,20231119,0xceefbb58222bfd266a33fe82f2e3a6c307f1c6adcc5387a6696899b0314f1a8b,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,9,stETH,9.160026667195948
10,18597046,20231119,0x63cd92b5abd7b9ce01798d3b7609ba4175d743c946a5e9554b926f0702a0bf59,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,33,stETH,33.0
11,18597374,20231119,0x40ea3e2fe9fb487e8d0088cc29c85573aa17659d2c2982c1313883dfccd82a78,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,41,stETH,41.02926468384839
12,18597385,20231119,0x0749049502bf7e5aa88f9885a4ab2c1d60f844338ce53e1a1c1c158808402c1c,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.5414303906669689
13,18597614,20231119,0x40b46c371626e52ff27c596c6306fbe8f42e215eee18199608d1df770b92f3c6,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,19,stETH,18.5165
14,18597725,20231119,0x81360c7873ecd8feb0fd3293d6ad8c7d88a439ad5bc77ac97471a576da0a7f8a,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,10.574582013336018
15,18597743,20231119,0x042d27e09cf9a408a03f3b26a6019409c6f47efa63a9df4d41c5d702f56963e6,0x00000000000747d525e898424e8774f7eb317d00,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,28,stETH,28.265661756176094
16,18597777,20231119,0x73f62225df4bb0e3356992e300603d63120f89253f9620ef31f6b5a5baea22b5,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.0
17,18597956,20231119,0xbb219eda879e186b2aba451bddffd65c3f0ece4fef237b11f883bc411e50658f,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,12,stETH,12.338759946794848
18,18597978,20231119,0xb392a4542e87a9f4b1ee8f1f79484d1c6baa56ab7cb1da36727fa2490790bf3c,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,17,stETH,17.361739046490218
19,18598085,20231119,0xc9086cf11ec1b5efc103fcbd8011a3b2ea036ee381c2112b567e51665c6b46f0,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.4
20,18598124,20231119,0xc1c9c651bf5fbd306ac3eb323e4f63d75bf12d1564a7a7a8d7d0a983ad251d5e,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,9,stETH,9.101829861681486
21,18598502,20231119,0x163b97e917557977f74a6fd0cf5551e106ba41f0ed1d1887a6e78588abb1da23,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,3.0
22,18598503,20231119,0x7200c525a228b4a0790d9f43ad45029e584a4eb12a43d00d293760d3bb5bfa75,0x9497f8f9007a7143707b9f5636c693b3030422ef,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.0190829
23,18598511,20231119,0x8b1c45df5d74fe0d4cc52859cedc88ae9af4d043b30730dc5e33fb379976db6b,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.1469363429746202
24,18598703,20231119,0x5a9e9b8f75162c4f37feba1fb1a9fdc3a3352df749c724da6d0009160cec4fad,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.2
25,18598721,20231119,0x658a6db92c30912f87fa02f94ed02aa0759acadd3c38630e682d3f55c40e529b,0xe09801da4c74e62fb42dfc8303a1c1bd68073d1a,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.2787320399657447
26,18598742,20231119,0xc4c9b9505dd027da15eaa372f75bcccb287d9ce14dbb02e078e33594ade91f8b,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,38,stETH,38.0
27,18598771,20231119,0xac190dad13c358397e404f48951100aaa8733dbaaeeccd3a7345067fdf92ca05,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.17123065844309093
28,18599462,20231119,0x7f496415018201362a0ecc60de9755ccf5f446b351d1eacb818c33e77344c2fc,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
29,18599814,20231119,0x73bf3edd95c32c6d1871a4121e0309247fd8572cdaa40aeaebaf820c09444fd4,0xae70ad41890af719ecf5e1a7f4fda2973bcd2cfc,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,30,stETH,30.008
30,18599998,20231119,0x5ab418568d7be9564f491320a2a8752b6799a4a568d4289634ac599768a2c234,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,100,stETH,100.0
31,18600025,20231119,0xe79ec07327910df8429d0067cff410ac1f578c10ce06e04b967c8a2f292e694b,0xe6d43c7209a6526a290fe43ec9b4e93e14cb3def,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,61,stETH,60.63174111326457
32,18601617,20231119,0x3aac70dda7bbec9ec487e453c851266abee600cbf2f55b24b171733f024f2d30,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,11,stETH,11.0
33,18601618,20231119,0x779d8897d7163d9c617581bdc05df69e3447c426cfd17309de58e3f17685625c,0x349f02c1a4fe499a33b68bbaac5e3a718f706966,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,51,stETH,51.23711094404095
34,18601685,20231119,0x998ff12aa6dbe8d2337377270cc927d4d058cc31cce3daeafa4ccdbdc37d567c,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.44524270632237445
35,18601702,20231119,0x0b4f85846a73101977a910a5350d658abd22ed6ab3384ebb4a5caa6032e6f171,0xfa9a30350048b2bf66865ee20363067c66f67e58,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,1.6871917
36,18602022,20231119,0x5b71c87f86922d4aa64eea3d4a6af1586b0b0014abdb1f6270f598cb47df0fae,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,17,stETH,17.091081031738476
0,18602511,20231120,0xdc9c2fbc63b9e5cd088a682e500deb1a941f1464903d4466b094de234247cf07,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.7369172715488193
1,18602520,20231120,0xd09139619514070fb1fd2a21f90d08fde632a4bb59130c3f64c71c841280cafb,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,10,stETH,10.0
2,18602542,20231120,0x60da31ff981e34c879ec9381bcc008c9e4ff51cfa42af329ab07736bc5220918,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,8,stETH,7.9043881
3,18602604,20231120,0xe33e668c3be13550743daf8e94eed75f84414057d0d172cbcea72e04ec4f774b,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,4.555683819271279
4,18602646,20231120,0xc2cce018f5e967b4d87b1cc9da7e06b27f309b16b6fd0272c61ad2086645440a,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.0
5,18602858,20231120,0xa838bc8365fa2b09ad54d084221ae2fe89d4966323476cc6b95f05b0a08aa1b7,0x00000000000747d525e898424e8774f7eb317d00,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.463792434604654
6,18602875,20231120,0xf0a0121f171821bfdb667226ee6614fc533a694cbd0449a117769bdeea3446b2,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,85,stETH,85.43949838772006
7,18602984,20231120,0x0e9b63551c22c640dbb45fe1cdab65dec674550c3414c99f485cf70d1d74ce6c,0x7d2b63a9ab475397d9c247468803f25cf6523b76,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.1013503615528709
8,18603158,20231120,0xa7d63f9f3409b674278ff9414039ae3c87c9bc2578510a457236f189c2bfb33e,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,8,stETH,7.744415500658384
9,18603192,20231120,0x3d7e666e54d9395df3b737980cf16f74ca8a23f73d3cc35165a554693083a70a,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.513855
10,18603192,20231120,0x138fa666d047486f52ad7d8f9af3e6a7b3d3395d45471de5776abf970bc8d843,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,4.0
11,18603310,20231120,0x227d97bdbe1bfef2e9d834625c8f9561f5e3bc64be11d399a346b73fec697360,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,4.3134
12,18603965,20231120,0x1efbc8280892350217f029221f27295690b0d3bd7cb7ee7a7687c3b4f5e1d76a,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.1677456657434693
13,18604501,20231120,0x6a22a66e61fcd876861d9d1d0f74f18e63a4967869ec8985d7b7421105f0b07f,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,0.001558826493895163
14,18604531,20231120,0xff2828f951c96d2fa3188a7b1ed3e1380288238929cd5c120201f78785bf1887,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,4.0
15,18604570,20231120,0x153a6d57979d11b91986cfff0ef44a9aca3a9fbd25e8bb873e515f354e894449,0x125963b4311c389e504ac4be3183773bc8c4e2bd,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0,stETH,1e-18
16,18604599,20231120,0x7803b63a922e7c5815f29cf3b464f588ffc0a8b269a82cebe1d91d94183548ea,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.9953873928766964
17,18604682,20231120,0x64ea0dd7eb3dbea52d0ab0c2a242bcc41c615f22e2c7ea4637fa8cca288825f4,0xac6a9e9ca65d4bcbea3e59c4c40128052bcc8882,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,3,stETH,2.699365917376119
18,18604685,20231120,0xe7148af3ca8eaa598455fee8a2b3ecdd21e29e5e74691f93fbc56098db2271c6,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.859185302039425
19,18604762,20231120,0x5de3b3dc8335eba31751b83de8a388656c3df41d215eb990240c6476b0dc51d3,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.6011718001242183
20,18604798,20231120,0xf3c4df8398723b11408d3fbfd34ec73b06b27d4724e64ff9cecf294a29cb7484,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,2,stETH,2.3626243537675222
21,18604887,20231120,0xbc4afa8b59ab0ee3652e2747f4b70008fd178c2f7194cb19ec46276d84838d4d,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,7,stETH,7.067470983936415
22,18604920,20231120,0xc0a21286314decd594c25e59a224c72742d78bb4dee594f0d5fa2597fcf2291e,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,4,stETH,3.996747687385709
23,18604986,20231120,0x7741130b74e68f0deaa550b920d074b2b06b670e9fe59122fd091b72d0a52517,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,13,stETH,12.563660021536771
24,18605001,20231120,0x2f7041450cdf8bbf9107322a835df9f0b7cf0d24017ac4e8e7b010ec0dc89121,0x00000000000747d525e898424e8774f7eb317d00,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,28,stETH,28.268522371883666
25,18605034,20231120,0x464f93241917fa2d5ad7283fd77cf1f0a029899bfb517b736eab7de1d60ce72b,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,0.5121438
26,18605054,20231120,0x768065e8e3cd7705e3007a8c355d2509d522e6ef86737cc2353c032baf298ccb,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,53,stETH,52.67
27,18605072,20231120,0x82e783616ea171739550233c2a7ad0e4a1438bf7a139dec4472f9ba245cf5ade,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,5,stETH,5.26617333
28,18605147,20231120,0x39112fbb8a7ae84abdb316b0e4d0a17b2311c3972d673834228e38da98ce9b00,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
29,18605449,20231120,0x9fe6e9d13a186cf32a47a5ef375fae890a3aa5d1a3d672144b79b8ad05151c3f,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,1,stETH,1.0
30,18605536,20231120,0xecb5d7259f93c16cc138f45ee35d88193d9849f5128676b7d931dd3b346adac4,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,329,stETH,328.93977456083394
